"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 16:44:36 GMT 2024","Sun Jun 23 16:44:37 GMT 2024","266","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sun Jun 23 16:48:03 GMT 2024","Sun Jun 23 16:48:09 GMT 2024","6205","UI Suite","UI Test","com.teamcity.ui.CrateNewBuildConfigTests","com.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldBeAbleToCreateNewBuildConfigManually","User should be able to create a build config manually",""
"passed","Sun Jun 23 16:47:49 GMT 2024","Sun Jun 23 16:47:53 GMT 2024","3936","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName","User should not be able to create a project with existing name",""
"passed","Sun Jun 23 16:43:11 GMT 2024","Sun Jun 23 16:44:13 GMT 2024","61399","Surefire suite","Surefire test","com.teamcity.ui.SetupTest","com.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"failed","Sun Jun 23 16:44:44 GMT 2024","Sun Jun 23 16:44:45 GMT 2024","389","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","Project Admin should not be able to create a build config to a project they are not assigned to",""
"passed","Sun Jun 23 16:47:53 GMT 2024","Sun Jun 23 16:48:03 GMT 2024","9595","UI Suite","UI Test","com.teamcity.ui.CrateNewBuildConfigTests","com.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldBeAbleToCreateNewBuildConfigFromRepository","User should be able to create a build config from public repository ",""
"passed","Sun Jun 23 16:48:14 GMT 2024","Sun Jun 23 16:48:20 GMT 2024","5633","UI Suite","UI Test","com.teamcity.ui.CrateNewBuildConfigTests","com.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldNotBeAbleToCreateNewBuildConfigManuallyForExistingName","User should not be able to create a build config manually with existing name ",""
"passed","Sun Jun 23 16:44:42 GMT 2024","Sun Jun 23 16:44:42 GMT 2024","331","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Sun Jun 23 16:44:47 GMT 2024","Sun Jun 23 16:44:48 GMT 2024","125","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingProjectNonExistent","User should not be able to create a build when parent project does not exist",""
"passed","Sun Jun 23 16:44:48 GMT 2024","Sun Jun 23 16:44:48 GMT 2024","254","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
