"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 30 14:00:26 GMT 2024","Thu May 30 14:00:26 GMT 2024","46","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingNameEmpty","buildConfigShouldNotGetCreatedHavingNameEmpty",""
"failed","Thu May 30 14:00:18 GMT 2024","Thu May 30 14:00:18 GMT 2024","74","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingIdEmpty","projShouldNotGetCreatedHavingIdEmpty",""
"passed","Thu May 30 14:00:17 GMT 2024","Thu May 30 14:00:18 GMT 2024","139","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingExistingId","projShouldNotGetCreatedHavingExistingId",""
"passed","Thu May 30 14:00:19 GMT 2024","Thu May 30 14:00:21 GMT 2024","1265","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Thu May 30 14:00:28 GMT 2024","Thu May 30 14:01:17 GMT 2024","48534","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProjectFromRepository","authorizedUserShouldBeAbleToCreateNewProjectFromRepository",""
"passed","Thu May 30 14:00:16 GMT 2024","Thu May 30 14:00:16 GMT 2024","117","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedHaving255AlphaNumSymbolsInName","projShouldGetCreatedHaving255AlphaNumSymbolsInName",""
"failed","Thu May 30 14:00:25 GMT 2024","Thu May 30 14:00:26 GMT 2024","69","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingExistingName","buildConfigShouldNotGetCreatedHavingExistingName",""
"passed","Thu May 30 13:58:52 GMT 2024","Thu May 30 13:59:57 GMT 2024","64780","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"passed","Thu May 30 14:00:27 GMT 2024","Thu May 30 14:00:27 GMT 2024","89","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"passed","Thu May 30 14:01:37 GMT 2024","Thu May 30 14:01:45 GMT 2024","8338","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName",""
"passed","Thu May 30 14:00:18 GMT 2024","Thu May 30 14:00:18 GMT 2024","114","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingExistingName","projShouldNotGetCreatedHavingExistingName",""
"passed","Thu May 30 14:01:46 GMT 2024","Thu May 30 14:02:08 GMT 2024","22195","UI Suite","UI Test","com.example.teamcity.ui.CrateNewBuildConfigTests","com.example.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldBeAbleToCreateNewBuildConfigFromRepository","authorizedUserShouldBeAbleToCreateNewBuildConfigFromRepository",""
"passed","Thu May 30 14:00:25 GMT 2024","Thu May 30 14:00:25 GMT 2024","85","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingExistingId","buildConfigShouldNotGetCreatedHavingExistingId",""
"failed","Thu May 30 14:00:24 GMT 2024","Thu May 30 14:00:24 GMT 2024","59","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingBuildIdEmpty","buildConfigShouldNotGetCreatedHavingBuildIdEmpty",""
"passed","Thu May 30 14:02:19 GMT 2024","Thu May 30 14:02:29 GMT 2024","10029","UI Suite","UI Test","com.example.teamcity.ui.CrateNewBuildConfigTests","com.example.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldNotBeAbleToCreateNewBuildConfigFromRepositoryWithNoUrl","authorizedUserShouldNotBeAbleToCreateNewBuildConfigFromRepositoryWithNoUrl",""
"failed","Thu May 30 14:00:19 GMT 2024","Thu May 30 14:00:19 GMT 2024","57","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingNonExistentParent","projShouldNotGetCreatedHavingNonExistentParent",""
"passed","Thu May 30 14:01:17 GMT 2024","Thu May 30 14:01:27 GMT 2024","9592","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProjectManually","authorizedUserShouldBeAbleToCreateNewProjectManually",""
"passed","Thu May 30 14:00:24 GMT 2024","Thu May 30 14:00:24 GMT 2024","101","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldGetCreatedWithRequiredValuesProvided","buildConfigShouldGetCreatedWithRequiredValuesProvided",""
"passed","Thu May 30 14:00:23 GMT 2024","Thu May 30 14:00:23 GMT 2024","46","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Thu May 30 14:02:09 GMT 2024","Thu May 30 14:02:18 GMT 2024","9281","UI Suite","UI Test","com.example.teamcity.ui.CrateNewBuildConfigTests","com.example.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldBeAbleToCreateNewBuildConfigManually","authorizedUserShouldBeAbleToCreateNewBuildConfigManually",""
"passed","Thu May 30 14:00:19 GMT 2024","Thu May 30 14:00:19 GMT 2024","34","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingNameEmpty","projShouldNotGetCreatedHavingNameEmpty",""
"failed","Thu May 30 14:00:21 GMT 2024","Thu May 30 14:00:21 GMT 2024","304","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
"passed","Thu May 30 14:00:16 GMT 2024","Thu May 30 14:00:16 GMT 2024","148","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedUnderAnotherProjWithRequiredFieldsProvided","projShouldGetCreatedUnderAnotherProjWithRequiredFieldsProvided",""
"passed","Thu May 30 14:00:16 GMT 2024","Thu May 30 14:00:16 GMT 2024","83","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedUnderRootHavingCopyAllAssociatedSettingsSetToFalse","projShouldGetCreatedUnderRootHavingCopyAllAssociatedSettingsSetToFalse",""
"passed","Thu May 30 14:00:17 GMT 2024","Thu May 30 14:00:17 GMT 2024","73","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedUnderRootWithRequiredFieldsProvided","projShouldGetCreatedUnderRootWithRequiredFieldsProvided",""
