"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 30 13:49:48 GMT 2024","Thu May 30 13:49:48 GMT 2024","100","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedHaving255AlphaNumSymbolsInName","projShouldGetCreatedHaving255AlphaNumSymbolsInName",""
"passed","Thu May 30 13:51:11 GMT 2024","Thu May 30 13:51:20 GMT 2024","8750","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName",""
"failed","Thu May 30 13:49:53 GMT 2024","Thu May 30 13:49:54 GMT 2024","267","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
"failed","Thu May 30 13:49:51 GMT 2024","Thu May 30 13:49:51 GMT 2024","54","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingIdEmpty","projShouldNotGetCreatedHavingIdEmpty",""
"failed","Thu May 30 13:49:57 GMT 2024","Thu May 30 13:49:57 GMT 2024","78","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingBuildIdEmpty","buildConfigShouldNotGetCreatedHavingBuildIdEmpty",""
"passed","Thu May 30 13:49:51 GMT 2024","Thu May 30 13:49:51 GMT 2024","31","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingNameEmpty","projShouldNotGetCreatedHavingNameEmpty",""
"passed","Thu May 30 13:50:00 GMT 2024","Thu May 30 13:50:00 GMT 2024","8","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingProjectNonExistent","buildConfigShouldNotGetCreatedHavingProjectNonExistent",""
"passed","Thu May 30 13:48:32 GMT 2024","Thu May 30 13:49:29 GMT 2024","56875","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"passed","Thu May 30 13:50:51 GMT 2024","Thu May 30 13:51:00 GMT 2024","9734","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProjectManually","authorizedUserShouldBeAbleToCreateNewProjectManually",""
"passed","Thu May 30 13:49:50 GMT 2024","Thu May 30 13:49:50 GMT 2024","139","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingExistingId","projShouldNotGetCreatedHavingExistingId",""
